halite_config_setting_divisor,min_spawns_after_conversions,collect_smoothed_multiplier,collect_actual_multiplier,return_base_multiplier,establish_base_smoothed_multiplier,establish_base_deposit_multiplier,collect_run_enemy_multiplier,return_base_run_enemy_multiplier,establish_base_run_enemy_multiplier,collect_catch_enemy_multiplier,return_base_catch_enemy_multiplier,establish_base_catch_enemy_multiplier,ignore_catch_prob,max_ships,max_spawns_per_step,nearby_ship_halite_spawn_constant,nearby_halite_spawn_constant,remaining_budget_spawn_constant,spawn_score_threshold,max_spawn_relative_step_divisor,Average win rate
1.0000000000530964,2.0,0.622709752629437,6.466799410716572,4.293719158275696,0.9805562626779386,0.12806865631419742,0.008184803527521158,2.9301754610904345,1.2114532963978006,0.3043350919666077,2.630751286530566,0.5779435420647834,0.3986890034202697,19.0,2.0,1.2967364365052971,6.549008581855725,0.0945285150750746,23.145416172431606,15.121820439939482,-0.0
1.0000000000124043,2.0,0.2275710180179569,7.918092688268273,4.361983570983629,0.4311910356801504,0.03673781850891634,0.30638841760282426,0.4582071969044516,1.956490552881029,2.616620060756394,2.1550171996483107,3.7472445545468696,0.12249655728394085,13.0,5.0,1.0778215614239288,9.894401399346098,0.003466022422458552,3.833156226348785,27.49017510598166,0.0066666666666666645
1.000000000048622,3.0,0.626689154000758,3.2186502287533703,3.688643980412136,0.7960318544255912,0.3887230243948567,2.106265193681374,4.910817772806508,1.4236944244409977,4.57647867247429,4.847969965011768,1.5554867412559783,0.491274197702715,15.0,2.0,0.8259699599681434,14.565227827184605,0.050832751843255336,0.9049874434714992,2.6186646923509995,0.2866666666666666
1.0000000000941267,2.0,0.16725649619117092,4.963498220404532,4.726722121922185,0.4166671775493912,0.17574019676254418,0.6535907089055982,4.4916812280509415,0.4429093736688439,0.7441584374558675,4.720315215815847,1.4774980549475212,0.4999214748330941,16.0,5.0,0.97720851120895,7.673667927398982,0.005387797713673146,17.916242923678034,26.543699933731762,0.4066666666666666
1.0000000000351488,1.0,0.4664143072068395,1.4710721113723604,0.0643702438626992,0.5041068176945133,0.9454847396766308,1.0856861189202196,4.98211172107244,2.1967626664364657,0.2244842456514379,1.1765308038278786,4.435306868873254,0.2575490879483556,10.0,4.0,1.5508229966879594,8.096953132426133,0.07801384423276571,23.721619751047875,4.490931957992153,0.053333333333333316
1.0000000000831304,2.0,0.8474797235551631,2.800160784838033,1.9451741753495373,0.980857779473146,0.2044115645928876,0.902741222807641,3.3480564788947325,4.412571101746232,3.8029203928256106,1.941279422342104,2.811085841147356,0.2483441843688817,11.0,5.0,0.4080491925288138,1.0944090025081057,0.045392700518673744,2.1636721785217454,8.008568368802745,0.1
1.0000000000668121,2.0,0.8598183489085995,7.618058774678454,0.33244702008949584,0.7764851545674178,0.5350578963628718,2.446215109608339,0.5953043148328979,4.2629033225643065,2.3729679284591736,1.550211966625913,1.5548163352830169,0.17288694297097018,19.0,3.0,1.6959166672756592,17.301251609477607,0.08771956329614937,30.30110818069008,23.49890681643393,0.06666666666666668
1.0000000000059197,3.0,0.4459675092246996,2.5723354920306156,1.9753146518515536,0.11638397864812615,0.3919635750131565,3.602597855784578,3.732501572731968,1.027060745050412,3.1801790925421387,1.3803808398670128,0.9351461298825876,0.35252872962611626,20.0,4.0,1.7158195148275424,8.584334724608123,0.03797066974436037,7.604856219998764,3.796265851990088,0.3
1.0000000000572284,3.0,0.6084101668571298,9.628505092411096,1.5907241725665386,0.4894135840013753,0.5154890523156748,3.489196070851164,3.274262392652998,1.7268039318082482,0.0872063359068831,3.1769758897413896,0.742893629063019,0.2311869745325288,19.0,4.0,1.5225978405622698,3.8821712580347127,0.008453784532192726,38.60288548838095,22.10770104806438,0.14333333333333334
1.00000000007808,2.0,0.2261973794261445,4.977860204323732,2.196013160671188,0.41152230945720536,0.6362604510060297,4.720208335217661,3.4967897301186306,2.08921964513745,4.543043956166296,2.6959040221652373,1.179813577174055,0.427150116278181,17.0,1.0,0.5172222785857802,9.899863453547619,0.049102146781106346,12.370490585465555,19.86848802858538,0.2933333333333333
1.0,0.0,0.5677693929011104,5.145649148605694,0.9170275625050964,0.0,0.0,4.67690004734748,0.0,5.0,4.647541712360214,0.0,2.2721780644204195,0.5,20.0,5.0,1.4648022402162202,20.0,0.02182086582398679,40.0,7.596432653887372,0.08666666666666666
1.000000000026794,2.0,0.20071867855518394,7.166686159367241,0.23594456855083026,0.0,0.6706307861068168,2.497169415150503,4.758703398091726,5.0,5.0,3.251491997587763,0.8613979395772865,0.5,19.0,1.0,0.0,0.0,0.0187513465965303,33.9746208446721,25.33064577447263,0.13
1.0000000001,2.0,0.0,4.973562923421244,2.533491015784066,0.1561832716845876,0.7614357004916433,3.158093314516496,5.0,0.13909535295156886,1.9604999093681617,4.163693102996039,0.5500581456504576,0.5,17.0,2.0,0.3990330952329653,2.9438760401234734,0.0125783570407927,17.40138498582922,29.68540930935999,0.57
1.0,3.0,1.0,0.0,0.0,0.9482892167939966,1.0,5.0,0.0,0.0,5.0,5.0,5.0,0.5,10.0,5.0,2.0,20.0,0.002,0.0,1.0,0.02333333333333333
1.0000000001,3.0,0.0,4.68004459139061,3.0084390032414787,0.02362550401508304,0.6641861434452423,4.1513031436406935,5.0,0.04310189111786281,3.283597648055072,4.761639314370284,0.11523176890236367,0.5,18.0,3.0,0.3016096927420378,5.6482339421100605,0.002,12.592247170224054,26.51594055066105,0.5733333333333333
1.0000000001,2.0,0.022806735194585183,10.0,4.060862852937516,0.8317946604354225,0.0,5.0,5.0,0.0,5.0,4.468226191050935,3.2231500702721316,0.2299436543158317,20.0,5.0,0.0,14.965819669743604,0.01629882840434982,40.0,1.0,0.2
1.0000000000876372,0.0,0.2183065543315314,4.960433964032111,2.101241602270576,0.0,0.5267821877997876,0.7665566114773763,5.0,0.0,2.591289262586995,0.026648609668887484,0.9163090474415604,0.41912204179000256,10.0,3.0,0.0,20.0,0.08596738289689569,0.0,9.728285313858377,0.21666666666666665
1.000000000057944,1.0,0.0,0.0,1.2110265671327107,0.0,0.8284027690365429,3.780153161982853,5.0,0.0,0.3215611882116273,4.065831024875123,0.05476827652919858,0.5,17.0,5.0,1.6965437035583653,7.4876337122212275,0.0145412189470808,4.933623668933377,28.270720887633853,0.18
1.0000000001,0.0,0.08051505744531631,5.623146932293148,3.895833405864128,0.17918103496398718,0.9110018592265394,1.378903929421607,2.9809548364502128,2.883793752699833,2.6895412192382064,4.176344193583327,3.1990458560894046,0.4908020359210346,11.0,3.0,0.2608591164308292,0.7121541801202671,0.007438651336461565,26.964736975342532,24.10910121401372,0.6466666666666667
1.0000000001,1.0,0.11054743720064256,6.527707123979133,3.204292423843084,0.31059523467272177,1.0,2.381228729255556,2.4898138665632654,2.8045959286947304,3.126433378797392,3.4325995467787966,2.563991645615244,0.4881531453407826,14.0,3.0,0.0,3.174059801726128,0.009136670449647995,22.808751411832052,19.83453702139976,0.3366666666666667
1.0000000001,0.0,1.0,9.207779358351377,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.1,20.0,1.0,0.5235585388633115,20.0,0.1,0.0,1.0,-0.0
1.0000000001,0.0,0.20295854969102067,9.357354904263476,5.0,0.3948856862291932,1.0,0.8409714167620463,3.386245250838513,4.010275781309431,2.7004568951489327,4.769547417908536,5.0,0.4885346972765049,10.0,2.0,0.3474311191342005,4.044342214248877,0.032921291918118864,37.014404528509566,2.731017942342685,0.10666666666666666
1.000000000079175,0.0,0.6264170404841501,5.4278022215327955,3.1424161312088783,0.10306739991054244,0.9687583119813472,4.902313452577548,4.06101403411547,2.3987161341592453,0.963041936983544,4.485749719113948,1.981680582062042,0.4879104386062244,11.0,2.0,0.22673079146835665,1.248772787052464,0.043779505603324366,7.912657263880984,8.669420859283264,0.21
1.0000000001,0.0,0.6148827100279572,4.195093172722586,1.0048463437219874,0.4495937399748379,0.205067716767572,0.7260514187271759,3.087235495506752,1.435567604196051,2.420380723548848,4.5008759220289924,0.5979753179233538,0.3170655909909983,16.0,3.0,0.3090044524663317,3.778505690069314,0.006787660785166429,36.43813431386349,25.25589682808205,0.02
1.0000000001,0.0,0.04339754941922128,5.45023531355082,3.9842646325106457,0.12118002969024735,0.9117053256851232,1.5643668790644385,3.804546981691944,2.5924201668231346,2.3555963908313493,5.0,3.5237937877701007,0.5,10.0,4.0,0.26656089485652634,0.0,0.002,30.14798672921333,27.41746893607572,0.2433333333333333
1.0000000000584146,3.0,0.0,4.305457242818382,4.598183122478873,0.10893728509891616,0.4317505330821895,4.631497290092131,3.614626054248803,2.034167900650232,3.810375221203075,4.719465794136067,3.8665492707966638,0.5,17.0,4.0,1.0571717509662848,1.980635377664478,0.002,0.0,15.005979189197388,0.6166666666666667
1.0000000000327065,3.0,0.0,3.5915021241666176,1.5998342006103423,0.3138241232432922,0.8155701510872572,0.5639655704962314,1.2321724143535424,1.649284384200094,3.276049408164944,5.0,1.1097405427050246,0.5,19.0,1.0,1.94699762791543,18.196632678789342,0.019389876086808158,0.0,22.10821391260564,0.35666666666666663
1.0000000001,3.0,0.0,3.250965249592915,5.0,0.5897591872014155,1.0,5.0,3.4951945316044264,4.076118226521482,1.8683992153813267,1.3578168480857236,3.72731660129736,0.5,16.0,3.0,0.0,5.0130726801759335,0.005474979340812269,22.488129391537285,16.40685946409802,0.83
1.0000000000293838,2.0,0.0,2.083268764685037,5.0,1.0,1.0,5.0,3.6439097690772635,1.6021798789219446,0.0,1.2112421475927109,1.5846772737342687,0.1,13.0,1.0,0.17224616427513914,1.031228861211512,0.011529904918057816,40.0,1.0,0.5266666666666666
1.0000000001,3.0,0.0,2.3605290894859405,5.0,0.3079937034975212,0.0,5.0,2.863346212100023,2.7122429164737443,3.368082531771602,1.469218065010648,0.1385728815406428,0.5,13.0,5.0,1.5400448714996875,5.086284098696967,0.08675824906264241,38.13321356054829,15.653930957829747,0.8699999999999999
1.0000000001,3.0,0.0,0.6756965211840105,5.0,0.4409258918487013,0.5338237157480512,5.0,0.0,5.0,5.0,0.0,5.0,0.5,19.0,3.0,1.997164075022229,10.250278777593753,0.07895878053297434,0.0,6.211308292646719,0.35666666666666663
1.0000000001,0.0,0.0,3.4649223546300774,5.0,0.3896219852835777,0.0,5.0,4.286589242108187,2.5874199474758868,4.949693191158323,5.0,0.02046197026163384,0.1,14.0,3.0,1.5372869183706943,13.073949275427106,0.07976921328794405,1.612786280054561,6.674308835681917,0.4266666666666666
1.0000000000544018,3.0,0.0,3.3057489069372235,5.0,0.33653663966294883,0.8327908020606832,5.0,2.6492115232233857,0.1877164087285872,1.1942868543914484,1.009908565928726,2.7084008782200493,0.5,11.0,5.0,1.6490612393961386,2.2045555246671062,0.0929946935197306,40.0,24.88631815424646,0.8366666666666667
1.000000000096248,3.0,0.0,3.2698719523501563,5.0,0.6361181309951564,0.5562965192865038,5.0,1.6645466890298246,5.0,0.0,2.835269145751416,0.17343641405728644,0.5,12.0,1.0,0.30702498314387594,7.692280507156783,0.1,40.0,27.569038027476285,0.9533333333333333
1.0000000000776403,0.0,0.0,3.136987989747904,5.0,0.8813002563433965,0.10474966513834906,5.0,3.641661893795378,4.44642049172742,5.0,4.182405867025997,0.8359476655783727,0.5,15.0,1.0,1.4954138509346826,17.617872613186012,0.050171405611073534,40.0,30.0,0.6833333333333335
1.0000000001,3.0,0.0,3.8440193225833537,5.0,0.3399916227979047,0.8609884992737002,5.0,5.0,4.2941243616322575,3.629180651957965,1.14468947722403,4.559911846478661,0.5,15.0,1.0,0.0,18.84994855491118,0.07400003251334544,40.0,30.0,0.8266666666666667
1.0,3.0,0.0,3.4682977597777107,5.0,0.0,1.0,5.0,2.7877347148551834,4.8992614791445135,2.114349483023501,0.7798549268325304,3.721253902350452,0.5,16.0,3.0,0.0,1.4782055445231477,0.01500815846545032,40.0,16.382717345428063,0.72
1.0000000001,3.0,0.0,2.6089684205239383,5.0,0.9694369295880324,0.8105185798426964,0.0,2.464560600707025,4.23237221824395,1.3240217065353628,3.8988899929447935,2.4396968649408075,0.5,15.0,5.0,1.4520311814602929,15.024826003364062,0.07536527433842924,40.0,7.889568000461532,0.04333333333333333
1.0000000001,3.0,0.0,2.925072687528566,5.0,0.8319085599491375,0.5921946910351091,5.0,0.8412696958223663,2.3146147349025306,2.6656807884072657,1.6931538969835838,1.1597032889450969,0.5,10.0,4.0,0.4924706659208857,3.2617223750593998,0.024853276500219682,20.499038156596235,30.0,0.9233333333333332
1.0000000001,3.0,0.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,10.0,1.0,0.0,0.0,0.002,40.0,30.0,0.2766666666666667
1.0000000001,3.0,0.0,2.8976255628521472,0.0,0.18019617875908325,0.7956852122006824,5.0,2.44659063483666,3.9929921746578017,4.919721074727047,1.4850914594498283,3.9413474661209613,0.5,10.0,4.0,0.3801007362527093,15.185780256442854,0.07878104084557201,18.227538405578734,30.0,0.1
1.0000000001,3.0,0.3879819733491693,3.0756863824877785,5.0,0.9971445984818174,0.2246913898311354,5.0,1.9759412313665918,4.1209135537462345,2.2669832936660925,0.8837787018368395,0.0,0.5,19.0,2.0,1.0950139341490188,4.188321519221387,0.055881750254784944,8.620421431106744,30.0,0.8066666666666668
1.0,3.0,0.0,2.9164888271719875,5.0,0.6854891866387525,0.4135789990070369,5.0,4.648816367187223,0.0,2.185492663938973,0.2684940487451138,0.0,0.5,12.0,2.0,0.3460795360731622,6.51838076229957,0.0844170813357928,27.069333085593637,30.0,0.92
1.0000000000464973,3.0,0.0,3.2014577438172562,5.0,0.5676925258520337,0.0,5.0,0.4324703187414979,2.6567164170794944,1.1540928841754463,1.4448175962582723,0.0,0.5,19.0,4.0,0.9350464453512316,0.0,0.1,0.18099783082862198,30.0,0.8833333333333333
1.0000000000076186,3.0,0.0,3.167672498602343,5.0,0.4951853350899611,0.4272120354558901,4.214355767489804,2.822477624460087,4.183412325708692,4.078574127709023,1.5973120290340108,0.0,0.5,18.0,2.0,0.6121321203631618,11.29375542386813,0.015697302895713694,28.556367146162767,30.0,0.8966666666666666
1.000000000094272,3.0,0.0,3.196773029487659,5.0,0.1245546456566018,0.06587262454674074,5.0,2.9449531034786247,1.4664188882641351,2.0719073865785145,2.57095623477687,0.0,0.2204466751389441,13.0,4.0,0.06825990141513705,11.233495605834362,0.025564604030946986,30.524096800482248,30.0,0.7233333333333333
1.0000000000459397,3.0,0.0,3.3698529954829985,5.0,0.3954104801103928,1.0,5.0,5.0,0.0,5.0,3.8928172324394135,0.0,0.5,10.0,5.0,1.76572656780991,8.879061475242118,0.002,3.023613510175469,30.0,0.5899999999999999
1.0000000000335083,3.0,0.0,3.372858888815753,5.0,0.6661218302465961,0.0,4.889309639902644,2.3084186640320956,4.779504182349557,0.0,0.0,2.1761478482179983,0.5,13.0,2.0,0.6856169001389499,16.451394572716104,0.02009323538100141,21.537330508026802,30.0,0.9533333333333333
1.0000000000369793,3.0,0.0,3.3545137520805293,5.0,0.18006323189003645,0.0,4.80461162813762,0.9095023253264992,1.7359417276842903,0.0,0.0,1.4173833036836356,0.5,11.0,3.0,0.8937494949012109,3.9875825088096737,0.05962674515423394,40.0,30.0,0.9633333333333332
1.0000000000685134,3.0,0.0,3.3647389269037498,5.0,0.5153178836209701,0.0,4.792718127195464,1.6999749937348554,4.2919707617739,0.0,0.0,1.6954639614240177,0.5,12.0,1.0,1.8338407275193649,0.4186940502867305,0.09174127819157388,7.926141825566586,30.0,0.9566666666666668
1.0000000000431426,3.0,0.0,3.6228213890994736,5.0,0.940473487733835,0.0,3.987104487809445,3.1719571684295285,0.0,0.0,0.0,3.0551313888830163,0.5,18.0,1.0,1.6176321288585416,0.0,0.07265778950003536,37.1631593399255,30.0,0.89
1.0000000000379872,3.0,0.0,3.298016652179692,5.0,0.5483894214917838,0.0,5.0,0.25512425872298883,2.1759581730415274,0.0,0.0,3.450010907922781,0.5,13.0,4.0,0.17576608753697012,16.676480685248887,0.05493355345308778,40.0,30.0,0.8999999999999999
1.0000000000712417,3.0,0.0,3.235989402204404,5.0,0.3789990939229773,0.0,5.0,2.9893055343791293,5.0,0.0,0.0,1.8869724353611137,0.5,12.0,1.0,0.6953494587274663,10.73217191524418,0.0625455911533063,19.22577988761537,30.0,0.9266666666666664
1.0000000000634102,3.0,0.0,3.3815416176395536,5.0,0.4672757607115453,0.0,5.0,3.246383927368592,0.19185434710653296,0.0,0.0,0.0,0.5,11.0,1.0,1.1884068585731922,7.780192687654813,0.032007713648956534,40.0,30.0,0.8766666666666667
1.0000000000813092,3.0,0.0,3.1569744516758504,5.0,0.12478716230506255,0.0,4.059710374631748,3.8076525016468215,4.2201684856823,0.0,0.0,0.5857903541530594,0.5,17.0,3.0,0.28144071616687244,3.9742876656096815,0.0733327019096161,22.275857656731247,30.0,0.9566666666666666
1.0000000001,3.0,0.0,3.1650963483540173,5.0,0.10948328141259424,0.0,4.3385923574504135,0.6215799553112263,3.1865774203775072,0.0,0.0,3.6300126416204326,0.5,12.0,1.0,0.4817250084437945,19.62344523121713,0.011857687890081164,22.574141388520754,30.0,0.9499999999999998
1.0000000000133902,3.0,0.0,3.1374405428981698,5.0,0.5183912532134021,0.0,4.3555065775628545,4.2343006889636285,4.639834310666737,0.0,0.0,2.8260548043384457,0.5,20.0,2.0,1.6034269528875915,10.822083759137307,0.09122020423782244,32.85969958107352,30.0,0.9633333333333332
1.0000000000357103,3.0,0.0,3.0676101628914414,5.0,0.393969940213634,0.0,4.054961750525903,0.6040659160548162,2.854832757335976,0.0,0.0,1.2514145097849307,0.5,13.0,5.0,0.0031228839843476662,14.117399236783054,0.03337305509210529,21.617729974936925,30.0,0.9733333333333332
1.0000000000454727,3.0,0.0,3.0136956604591427,5.0,0.3781719493028536,0.0,4.230068293409968,3.208107657423433,0.5602459758162859,0.0,0.0,0.0,0.5,11.0,4.0,1.7287913047585213,3.6288698643621498,0.07881586493252629,32.87672956779406,30.0,0.8866666666666667
1.0,3.0,0.0,3.389713166763053,5.0,0.004937456510230991,0.3621290693463001,3.1715875405665206,3.845903945272732,3.7014087707836336,3.3743730927745537,0.023557607402798168,2.2783782473847323,0.5,14.0,3.0,0.1902022310444455,17.954977249466065,0.02939429520699736,0.2179373483473261,30.0,0.85
1.0000000000867248,1.0,0.0,3.710153180316565,5.0,0.6275303550894176,0.3744053029391704,5.0,1.0862929069809049,4.353821721444263,0.5558818014522746,2.645337638803924,4.1811460110595915,0.5,14.0,3.0,1.8844732183345088,13.102099409225582,0.031178830638503213,12.161798381033744,30.0,0.9833333333333332
1.000000000008594,2.0,0.0,3.1448822759194446,5.0,0.7165492541772617,0.0,4.370120100083529,3.5142950283473025,5.0,0.0,5.0,2.7075468400870726,0.5,17.0,2.0,1.28176496855223,17.399637785377518,0.1,8.28084519562943,30.0,0.9333333333333336
1.0000000000951572,2.0,0.0,3.7070356693078814,5.0,0.030218586483711236,0.0,4.138498537001515,1.3373815143218415,5.0,0.0,0.0,1.902846336587074,0.5,16.0,3.0,0.09982231597694133,4.185372475272022,0.020820070445137458,26.691445325052207,30.0,0.9833333333333334
1.0000000000922618,3.0,0.0,3.761640275570473,5.0,0.4861775018035525,0.0,4.136154746357705,0.0,5.0,0.0,0.0,4.333621806048721,0.5,14.0,2.0,0.12309456208115382,13.35054384356996,0.0083553358873738,27.830454626329576,30.0,0.6
1.0000000000645113,3.0,0.0,2.6973355796476293,5.0,0.5546637915299182,1.0,5.0,1.5112777607086547,1.8502679856851296,0.0,0.0,3.970765896437234,0.5,20.0,4.0,0.26394552678539884,18.43845982020038,0.1,19.015789233034827,30.0,0.9966666666666668
1.0,3.0,0.0,2.672715061148729,5.0,0.0,0.6407892342701897,5.0,5.0,5.0,0.0,2.0075660235058,4.970675286228533,0.5,20.0,3.0,1.5605428829454806,20.0,0.002441032085200261,0.0,30.0,0.8766666666666667
1.0000000000085294,2.0,0.0,2.7031178601879486,5.0,0.38709200513421416,0.6019471580130259,4.531317556227059,4.105853676655636,3.925594758580595,0.0,5.0,1.3907256104531498,0.5,18.0,5.0,0.0,8.626414105197597,0.1,0.0,30.0,0.9633333333333334
1.0000000000500826,3.0,0.6776882905197152,2.6998701490681367,5.0,0.027726189154077364,0.5466616079112321,5.0,4.3153196743055835,2.7096903011646085,0.0,2.0098735469345224,0.5759932347721721,0.5,18.0,1.0,0.10311315766705187,14.507161298196252,0.1,17.298491268405627,30.0,0.7233333333333333
1.0,0.0,0.0,2.812119290459267,5.0,1.0,0.9567566371307712,4.373842302659397,0.06327739861238904,2.1667865077168242,0.0,4.202746794575405,5.0,0.5,15.0,1.0,0.0,13.007846628644268,0.1,5.017045232657842,30.0,0.7200000000000002
1.0000000000961091,1.0,0.0,3.247157083785707,5.0,0.04055460609338171,0.4910664412436999,5.0,1.3612672801066432,1.3564708512427588,0.0,0.0,0.0,0.5,20.0,4.0,1.830469355408723,0.2035615843275569,0.0965271316640388,25.26851830911405,30.0,0.97
1.0000000000643685,0.0,0.0,3.173918793976862,5.0,0.7018872476471374,0.3281434852793631,5.0,4.527578561319911,1.3443976351822473,0.0,0.0,0.0,0.5,20.0,3.0,0.39634152145458335,13.540444548412585,0.0682493118731116,8.77024955263935,30.0,0.9633333333333334
1.0000000000372171,1.0,0.0,3.1999348076993206,5.0,0.4702002209902802,0.8756446204331009,5.0,0.4346636565944327,3.538075762006176,0.0,0.0,0.0,0.5,20.0,5.0,1.4077106513302011,19.469476240762997,0.0572243894826849,30.644879249970913,30.0,0.9733333333333332
1.0000000001,0.0,0.0,3.1991666068762576,5.0,0.0,0.10581870525731696,5.0,4.707805189042213,1.2689230565081222,0.0,0.0,0.0,0.5,20.0,5.0,1.0938313473470933,20.0,0.1,32.07900077696243,30.0,0.8833333333333333
1.0000000000964837,1.0,0.0,3.13943502258186,5.0,0.7963322355212367,0.9564103586049038,5.0,4.633466094641941,2.083659478214379,0.0,0.0,0.0,0.5,20.0,1.0,1.9568107061982656,14.125742610657749,0.07459781702344118,12.253138530370009,30.0,0.9133333333333334
1.0,3.0,0.0,3.0151056915256995,5.0,0.8565252928019238,0.8826983660308306,5.0,2.941308543410572,1.6033623742836032,0.0,0.0,0.0,0.5,20.0,3.0,0.7242328322364473,14.646409735419686,0.1,37.40966244323387,30.0,0.9266666666666667
1.0000000000640126,3.0,0.0,3.1344565192626614,5.0,0.7010973054604751,0.5168857513771891,5.0,0.0,5.0,0.0,5.0,0.0,0.5,17.0,3.0,0.6405045628166709,11.281146929404324,0.034688411311438495,0.0,30.0,0.7666666666666667
1.0000000000193463,0.0,0.0,2.8981181250964667,5.0,0.20635364509603346,0.4422899860516687,5.0,0.0,0.44452124297100704,0.0,0.0,1.3721546644879872,0.5,10.0,4.0,1.8569410503047183,0.0,0.1,5.7877886853577625,30.0,0.6933333333333332
1.00000000006334,3.0,0.0,3.2560182601870578,5.0,0.2725667195471746,0.15754629715262838,4.397060266396176,2.9926304757830606,1.8441425031124563,0.0,0.0,0.040159986775499035,0.5,20.0,5.0,0.04541019369838648,15.227686916045384,0.04661455304916577,29.12108380697544,30.0,0.9766666666666668
1.0000000000350644,3.0,0.0,4.9220947085410405,5.0,0.01656812240414715,0.7301700305616757,5.0,0.0,2.99743873883084,0.0,0.0,0.4104637697423089,0.5,20.0,1.0,1.953925832520064,4.680636616916068,0.0289859717664994,22.43776018788629,30.0,0.5733333333333334
