halite_config_setting_divisor,min_spawns_after_conversions,collect_smoothed_multiplier,collect_actual_multiplier,collect_less_halite_ships_multiplier_base,collect_base_nearest_distance_exponent,return_base_multiplier,return_base_less_halite_ships_multiplier_base,early_game_return_base_additional_multiplier,early_game_return_boost_step,end_game_return_base_additional_multiplier,establish_base_smoothed_multiplier,establish_first_base_smoothed_multiplier_correction,establish_base_deposit_multiplier,establish_base_less_halite_ships_multiplier_base,collect_run_enemy_multiplier,return_base_run_enemy_multiplier,establish_base_run_enemy_multiplier,collect_catch_enemy_multiplier,return_base_catch_enemy_multiplier,establish_base_catch_enemy_multiplier,ignore_catch_prob,max_ships,max_spawns_per_step,nearby_ship_halite_spawn_constant,nearby_halite_spawn_constant,remaining_budget_spawn_constant,spawn_score_threshold,max_spawn_relative_step_divisor,Average win rate
1.0000000000530964,1.0,0.3490839010517748,6.880079646429943,0.9717487663310278,0.7883337576067633,4.51227462525679,0.8003273921411009,2.1720701844361736,74.0,5.608670183933215,0.2630751286530566,0.6155887084129567,0.8733612542753371,0.9814389432694228,7.937891425336058,1.2967364365052971,1.6372521454639313,1.888337042348461,1.1572708086215808,0.9739186510303092,0.4460928216772838,22.0,2.0,1.23107061890883,15.801284061560555,0.1550049458578785,30.404541252013868,194.44961054829184,0.7333333333333333
1.000000000015999,0.0,0.4169774556611249,8.539359148279344,0.9982146701406978,0.3980388008056765,4.933099582549623,0.8015016962685765,1.8543634964832831,148.0,9.589553377444506,0.11440495621289025,0.8128027151907218,0.6260074898656399,0.9623846396923792,14.809288064598135,0.1043872195807876,0.4492934227244012,0.998983047675253,1.139456609162943,1.8598112331739625,0.3562861060705592,17.0,3.0,2.133025540488523,14.59897363229085,0.2924392109490078,63.62206334983257,151.27458476587026,0.6266666666666666
1.0000000000270766,0.0,0.3281491802467561,5.965142142665013,0.8027737080837944,0.3709648494165354,4.906880446461948,0.9187538631319424,1.7829430742276966,146.0,6.151229125637666,0.4794616465252976,1.467859018642849,0.7766713035412535,0.934047866733471,11.197144689417513,0.019217354194684958,0.8175891324598291,1.6088413289779255,1.110716010656324,0.6327974978355716,0.4699024458984261,24.0,2.0,2.5728619994391297,14.314765088982133,0.229282567276804,64.72719604380185,162.1349485217518,0.5866666666666667
1.0000000000810991,0.0,0.478843697916063,4.220241946932303,0.8974933947820448,0.5264209020593114,7.185241752798997,0.9467370537196724,1.1617785516818928,142.0,11.460597012758859,0.07939974365129761,1.2987378580612134,0.9519559042641832,0.8557003974092636,7.762323070023919,0.9657974066413636,0.06724442308158164,0.5614092590855909,1.1188124813112656,0.4789025597650022,0.3144856139730633,19.0,2.0,2.4154979693682206,6.34448334238849,0.10987245155906712,62.56716405251693,51.97185124068703,0.6399999999999999
1.0000000000589768,1.0,0.255195235498593,6.3692339167141485,0.8041137831141097,0.5477480400740316,7.764899318745058,0.9357676836056849,2.8514688656205265,117.0,9.025934544200696,0.16650204031305252,0.6142547136338101,0.5926049535299139,0.9478880539674468,11.303520926693926,1.0969768600523042,0.7905951087983888,0.9584718785952002,0.08806966061536592,0.4930009709847904,0.4893278164993798,21.0,1.0,2.3997110765790883,18.40270755002776,0.1626356854051791,54.5597784567662,132.5448096097715,0.7633333333333334
1.000000000000664,2.0,0.2725106381285146,8.538786038385455,0.9236245832003932,0.6517189247205872,7.845600594429658,0.8033831960945491,2.8414391688927765,74.0,6.680816242079833,0.4765172217606889,0.8891577718680447,0.7361370102725582,0.986712852709578,8.932586650819736,0.039983956978000064,0.6407096681443143,0.3049388125932058,1.6195690335921682,1.722694432001511,0.4888587466165824,18.0,1.0,1.14359868644219,17.540597839956767,0.2464447548935381,82.21020867965983,172.2031121921901,0.6533333333333333
1.0000000000105462,2.0,0.3500869550310488,6.005202358928147,0.966902148540168,0.4268867925163748,4.007273065373163,0.8407653511861366,2.1647452575532844,126.0,7.10411384280042,0.3465585559485581,0.9627448312755178,0.6541955657838483,0.9434869037107176,10.192032486906843,1.2764381688626676,1.0422017740342258,1.8737386896926984,0.9501724773203584,1.1867556936677623,0.4541676506777636,25.0,1.0,0.6582525012809277,5.245265954581166,0.2885014797162567,15.442716396428096,128.1674329318534,0.7266666666666669
1.0000000000898783,2.0,0.11643810059449056,8.329499729304379,0.9081303615617042,0.6237956768896296,5.5708851520207165,0.8972337009708256,2.429695145337436,56.0,8.614257601954904,0.35127952162364345,1.344439244993701,0.7633409864970992,0.9660211939048324,12.626414386675346,0.5837322412027709,4.748549177747755,1.1798856252639889,0.7346198609997682,1.6053035927033117,0.4600159074147973,22.0,1.0,2.1560553884832934,16.534167277702437,0.25432423432972096,98.5434636620637,66.78345419629787,0.8133333333333336
1.000000000043894,0.0,0.3164621858513144,3.611307331229399,0.9735617493601598,0.20766019713745607,6.020176059184696,0.8748872182334283,1.5664233081250916,130.0,11.08808985234679,0.3762998205448059,1.3797713195411443,0.8314091148619098,0.8002691841768685,6.2089917426886165,0.9920803236966448,1.195457192537279,1.7281613716872473,0.6411443045697104,0.185310374844514,0.3963238933275487,22.0,1.0,2.011584949790051,17.693097005536174,0.2265401817120128,64.44972771866439,101.66748696010664,0.7533333333333333
1.0000000000122071,2.0,0.4088679889681189,8.142497617755556,0.8405236321977304,0.3715865525978906,5.011951901198356,0.86930723912176,2.4370150026440878,89.0,14.655902193872798,0.37612200955416536,0.7179125341313104,0.8178106133275446,0.9172599502984378,7.642968967727701,0.7825386636980105,2.002909470447547,0.8187812935470007,0.1374453530917266,0.1085585263776954,0.3613085557351928,25.0,3.0,1.0132599290576665,5.526810202920412,0.12826349521613548,41.919356002991705,92.66874363693177,0.7433333333333332
1.0000000001,0.0,0.1,3.0,1.0,0.8,8.0,0.987148452775734,1.922202932083578,50.0,6.724175657344884,0.0,1.5,0.5,0.8,5.0,2.0,5.0,0.0,0.0,1.845450504746584,0.3,15.0,1.0,3.0,20.0,0.1,0.0,200.0,0.6266666666666666
1.0,2.0,0.1,7.479957688108198,0.9443529415400148,0.2,4.236930614748909,0.8,3.0,105.0,15.0,0.5,0.5129776513024535,0.5361339088793676,0.8477318657635623,14.506582151683126,0.8448108399178358,5.0,0.8617122747455551,0.6879734408736249,1.632892131444874,0.3816851474398063,22.0,1.0,0.9310926200845844,7.806603137875091,0.3,0.0,133.6832227197392,0.7266666666666667
1.0000000000874405,1.0,0.4938302785459901,6.6601218329263085,0.8319556638051846,0.6130145973759744,7.982493034905004,0.9421315448896844,3.0,72.0,9.767803158265046,0.19927515253548947,1.066729461786188,0.6531554548386675,0.9175358011002605,5.091933463154359,0.6357122777483966,1.1464344160560505,2.0,0.0,0.3304931985512534,0.3879482181195005,20.0,2.0,2.860046283179269,20.0,0.2959449499081446,97.43256723090992,179.62454991829418,0.8033333333333335
1.0,1.0,0.4998315200255062,5.1759601538548825,0.9837782037037616,0.7633182636351186,4.524948545073539,0.899511149469916,2.6650498417937856,50.0,14.837931119227084,0.4695926681312202,0.7255690376177258,0.5,0.8182293947498038,11.289350475044222,0.8358580533877735,0.6069500989737582,2.0,0.9141756033817088,0.2076559056564405,0.5,25.0,1.0,1.884571155116843,20.0,0.21616448676578007,90.03447535063208,200.0,0.6133333333333333
1.0000000001,2.0,0.1,8.33431856018534,1.0,0.4687184122323842,5.486200188419518,0.8320414112072345,2.5337789835899365,72.0,5.0,0.5,0.5994474322408849,0.5992908585505702,0.9055014223000494,15.0,0.0,5.0,0.0,1.975585181011808,1.650803167554754,0.3845365032372704,15.0,1.0,0.5,18.87508297477281,0.18000507890952566,8.820467673078182,50.0,0.4866666666666667
1.0000000001,2.0,0.1,8.542950911445,1.0,0.6822140108176691,7.629380970799803,0.8202745441432405,2.00628223004135,50.0,5.0,0.05103044415791821,1.4506719095834697,0.9729824787126252,1.0,14.799957694777634,2.0,5.0,1.3773544183074922,0.0,2.0,0.5,22.0,1.0,2.1833662908028995,20.0,0.3,100.0,50.0,0.7266666666666667
1.000000000077251,2.0,0.5,8.200911223572604,0.9715353387941312,0.5534230510654812,6.449369851055541,0.8865386600543737,1.8215551870142723,97.0,10.591950038323953,0.3523598358069985,0.8391437955508112,0.8971133993631817,0.9109991075755496,6.6439888579737545,0.2577789340737669,0.2968969315728843,2.0,1.7461379149192766,0.932692682501754,0.4285961837988612,22.0,2.0,0.6808158292966717,18.6497575803905,0.19707563375764545,48.799650285862036,50.0,0.6700000000000002
1.0000000000998372,1.0,0.28928105954153593,6.9817914697225305,0.9264310826127258,0.6213532087484899,5.632856026617692,0.9185413002051692,2.3560684673278702,50.0,11.355251516183305,0.2690555280363913,1.4734543268128757,0.8552054873489092,0.9187401356549209,8.88849345820732,0.6574596933319586,4.4608123077656865,1.6710365809029033,0.08522322526146255,0.8475417980231903,0.3550867672783153,21.0,1.0,2.074187963266777,18.60847199095632,0.24008254576547985,100.0,108.45754381056065,0.7533333333333334
1.0000000000547176,0.0,0.3220946338938151,4.937281553356959,0.8889882573276593,0.3863883498785761,6.449425529386102,0.9977686000497104,1.0,104.0,10.637199034536305,0.0,1.3132807214706164,0.6374442417427078,1.0,5.944976340811699,2.0,1.1128332696034822,1.6907058193442432,0.6284304231442802,0.33757854916477603,0.3968200861538911,16.0,2.0,2.5395162725730294,10.77578451877218,0.10800177982641852,50.18802137275827,175.83662893170836,0.8633333333333333
1.0000000000568103,1.0,0.4587587268844852,7.743532008403696,0.9218086338061298,0.5636214412638549,5.492167323998183,0.9217751630492312,1.0,108.0,12.549395312157321,0.0,0.9826916533525664,0.9242807808999516,1.0,9.77251356747306,0.5384426798340711,3.714016488995787,1.3521483463351984,0.5793772643032563,1.2261566018457664,0.3328732516459473,18.0,3.0,0.5637510814873019,19.58420132092318,0.26990584791589,13.206952007136454,51.308530427157535,0.7433333333333332
1.0000000000948917,1.0,0.18263999447595608,5.725226139468091,0.9139926365775072,0.4474546311465178,7.03938110544909,0.9744014148181142,1.5499537979007396,72.0,7.999612538245446,0.07064628474828985,1.5,0.6276711888691593,1.0,6.610105696232012,2.0,1.4449516002121627,1.534196651656492,0.6821332482092384,0.6857441851664839,0.4446437500886749,17.0,1.0,3.0,10.237545441731783,0.1,100.0,154.9435612890009,0.8466666666666666
1.0000000000519185,0.0,0.17694001605173287,4.476213554823397,0.8115865894912976,0.5999728042299182,4.664255641303108,0.9624611139308172,2.8562904429300247,68.0,5.906715310317496,0.1712297809036647,1.3564280530178128,0.8613752724422815,0.9297605046827986,5.26745515179426,2.0,0.0,1.0806455150272327,0.5612312399428807,0.6358342422131075,0.3392057696895041,21.0,2.0,1.7359787992989228,10.944036089410961,0.2491003561570866,28.08726573738965,198.19108982251842,0.7966666666666667
1.000000000014332,2.0,0.5,4.6201988137596,0.9527589364810172,0.37571009211283946,6.975861239107211,0.8812152409029188,1.0,148.0,11.999028213712487,0.5,1.0859397789895784,0.5843903425238481,0.9496920644978568,13.58192141198174,2.0,2.192245592303101,1.675745272082501,0.6619495824497729,1.3194564684931969,0.4723027908096941,19.0,3.0,2.9479791180739885,6.028891239585318,0.14791822027052473,43.9859771416043,110.39744008013376,0.7433333333333334
1.0000000001,0.0,0.1,3.0,0.8516033238418285,0.2,4.167732181662069,0.9210592942021184,2.3696466245820567,87.0,9.003845086114412,0.3025720359529124,0.7509169434113694,1.0,1.0,5.0,0.8337799331319976,2.360340989225174,1.0220309840328219,0.947594809591832,1.9864915635597704,0.5,15.0,1.0,3.0,18.109824715085093,0.3,78.76754500349918,200.0,0.8533333333333332
1.0,0.0,0.1,3.0,0.8,0.2,5.436330005860169,1.0,3.0,111.0,12.4486621629093,0.0,0.8588306109236556,0.7568697949800107,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.3,15.0,3.0,3.0,20.0,0.2864159250714509,0.0,200.0,0.8033333333333335
1.0000000000170195,1.0,0.4095111070638627,4.061622616073814,0.9507047829696398,0.5815250498204045,4.1710088733899,0.931551733413466,2.099404201699117,80.0,7.467828470059531,0.3141172353984309,0.7155690097043514,0.6125186024034484,1.0,5.0,2.0,3.2328474435550705,1.1605885139221723,0.8841936523077183,0.0,0.3,22.0,2.0,0.5,7.816221374852293,0.1,100.0,200.0,0.6966666666666669
1.000000000041327,2.0,0.3567184465445577,5.6627154278719445,0.8902941249686526,0.7032494240982561,5.72133412371342,0.8838772179251355,3.0,103.0,5.256478369056233,0.5,1.5,0.6644318871843697,1.0,8.965837735343582,0.6891975898651329,0.0,1.6982657666320764,0.02403673658594517,1.0369034933682704,0.4622442806493922,18.0,1.0,3.0,7.567579105489504,0.2116949910325177,38.66950258708841,84.51839310098532,0.72
1.0000000000778873,0.0,0.2985611453494528,6.4095545527138125,0.8394395829851965,0.3676843849736979,6.488047797617581,1.0,1.1566931251539092,93.0,10.750797440819532,0.0,1.5,0.7278972559222563,1.0,5.835707052398805,1.9959021934870813,0.8964300856518442,1.8084050272747068,0.8401430196688083,0.2770133664207541,0.4306982031200939,16.0,2.0,2.370168826899961,11.199332214241377,0.15705371663400414,67.45308817576165,165.13170621907759,0.8633333333333333
1.0000000000209186,0.0,0.3201136765615561,8.105711093865388,0.9357594853950336,0.4547620178926786,8.0,0.9773323820986768,1.7979196660774008,97.0,9.358559660999363,0.0,1.5,0.6901434208504099,0.9831624857797056,8.925350201752694,1.891727071075581,0.0,0.2624397072541143,1.6401572746899034,0.7716757303786481,0.3291389458629341,15.0,1.0,1.1956286811778634,15.518092496452935,0.2291240297779392,100.0,191.84699790653912,0.84
1.0000000000194904,0.0,0.10709904787171558,5.010947934307687,0.8414255575012275,0.2,7.963161262881553,0.9309185902820808,2.800874694707396,109.0,9.064198021417614,0.0,1.4495473291396808,0.5543979593573695,1.0,10.275753949365956,1.7548960325743348,0.0,1.990875526251645,1.732807243235826,1.5426876895632469,0.4711930345199361,18.0,2.0,3.0,5.0,0.21343711710459806,55.13522071734501,182.22902679554505,0.8566666666666666
1.0000000000420899,1.0,0.35441349518367504,4.922239450561305,1.0,0.3618449445585602,8.0,0.8641773369740704,1.0123556629506738,150.0,11.139133642331343,0.0,1.398486603780769,0.6846325257782073,0.985586520720666,11.658066065828445,1.9977969959281328,0.0,1.4905773865853589,1.245035832934677,1.7687690814576027,0.5,15.0,1.0,3.0,5.0,0.11790226729195027,42.264589658444855,158.79740049879683,0.8366666666666667
1.0000000001,1.0,0.1,6.329931456297362,0.8016334485648304,0.2,8.0,0.8763490223466706,1.0,50.0,8.235132042393909,0.0,1.4997851423613913,0.6808003277925013,1.0,11.976880060989707,1.3219413486573923,5.0,2.0,1.2441828424971093,1.8822811144615383,0.5,15.0,2.0,3.0,17.098231687379048,0.17402972332548122,64.39337414126595,51.26793140514325,0.89
1.000000000075639,0.0,0.35854346679453275,3.2736141169291706,0.9097207209216259,0.2840001787681989,8.0,0.9668781846966676,2.1743380524188085,57.0,6.958945879487485,0.0,0.5682575083439819,0.92489892448329,1.0,5.0,1.4987053319788133,3.5428054318822744,0.939513417491997,1.9901972413136093,1.98027483332558,0.3693333014883508,15.0,2.0,1.9944415828074784,8.754539679926587,0.2840845020220953,8.625809659148475,108.86142789327448,0.8
1.0000000001,1.0,0.1,5.9684498110783935,0.8,0.2,8.0,0.9707180654910535,1.5892717388089248,50.0,7.5510682458734735,0.0,1.5,0.5879724119998471,1.0,6.613862392865645,1.218999612755206,3.937169743003005,2.0,1.1001934360201988,1.8068534077560283,0.5,17.0,2.0,3.0,20.0,0.1652858557158551,100.0,137.01275750923548,0.86
1.0000000000787943,1.0,0.5,6.4788643741116205,0.8807271907784829,0.3723513394522806,4.5805746350078005,0.8400097812055682,1.122048212842875,98.0,7.162250698111388,0.09298311413216973,1.5,0.861452019373149,1.0,8.172411577356975,1.4927191776559992,0.0,1.6294998877173348,0.0520936154724364,0.5001713944092396,0.4029453909402022,15.0,1.0,3.0,5.4625120126227165,0.12436915991762013,61.68150722721426,137.28765756608604,0.7700000000000001
1.0000000000105402,1.0,0.1,6.961361321617208,0.8,0.2,4.409583208869415,1.0,2.689885064948516,121.0,12.980724182688228,0.5,0.7297841237985551,0.5373262290916476,1.0,15.0,1.1221969806802417,0.0,1.9386548443914216,0.0,0.0,0.43240430505114863,16.0,3.0,1.4237588503748908,8.9964421378216,0.1,36.27443839685206,169.66873673916368,0.8266666666666665
1.0000000000916678,2.0,0.1,7.845227462500329,0.8041417169273293,0.2548278002065221,7.479184092429966,0.9820649398595914,1.0,70.0,13.899120885680075,0.047536792214258494,1.4445538207049107,0.8079635299591672,0.9999921485024016,10.997133528560123,1.6817338882534092,0.6721670262200379,0.502037583102136,0.9819793775348296,0.9647857266905354,0.3797190328658298,15.0,1.0,3.0,8.282355857481445,0.12720895230419993,87.43263067387431,76.39864475429364,0.8666666666666666
1.0000000000511948,1.0,0.1,5.180244489592528,0.8962389075078234,0.2,6.57714368157993,0.8,1.0,123.0,11.629296059188983,0.0,1.5,0.7332281830809451,1.0,12.994884608191546,1.3845839515279352,1.599806311208937,1.5489133131696966,2.0,1.9003967705631388,0.4686128079167164,15.0,1.0,3.0,16.308759408466152,0.15062229715986958,97.18213546440342,175.51092390386106,0.8266666666666665
1.0000000000948162,0.0,0.5,3.0,0.9928894898430556,0.8,4.0,1.0,2.2806227569026603,50.0,15.0,0.12921044584023728,0.5,0.5,0.9504435200837268,15.0,2.0,5.0,1.9236227296536323,2.0,1.8432287094708504,0.5,24.0,3.0,3.0,15.148560792214491,0.17678313344091365,12.635477256731608,50.0,0.4533333333333333
1.0000000000337967,1.0,0.1,6.52793896898983,0.8,0.3907199936828047,7.5006157224368994,0.8889738075015327,1.0,93.0,5.0,0.0,0.7660932929616706,0.7168545361345025,0.9101901212444372,12.73361394918638,1.7998552798765544,3.3128911846054674,0.3756699487186014,0.5872776828643845,0.32408941852643924,0.3485445963193443,23.0,1.0,2.082456850250903,20.0,0.24546385353125424,39.14571465804681,103.81049583110192,0.8733333333333333
1.0000000000280942,1.0,0.1,8.863612340395177,0.8,0.5896134160972608,6.863740201951844,0.9106254215441212,2.7691116862768714,50.0,8.887577497167712,0.06515176865841002,1.1192221291177549,0.8256797783847559,0.9377003666756624,7.958116195047048,0.5342137295020014,2.437728077493653,1.255603990493075,0.1294436643816636,0.8686349730782796,0.4861431028002951,22.0,1.0,1.6695497051199686,20.0,0.27511407393581105,100.0,200.0,0.8566666666666666
1.0000000001,0.0,0.1,5.435185433536058,0.8,0.2018510550937221,8.0,0.9396271460933712,1.0,50.0,5.0,0.11354787046429506,1.5,1.0,1.0,7.238118119045904,1.197931162385797,5.0,2.0,1.0547043037261448,1.2462546485818582,0.4830316516968386,15.0,2.0,3.0,20.0,0.3,88.2965676874485,50.0,0.8833333333333334
1.0000000000823246,1.0,0.1,7.204029997233768,0.8,0.42736814983052185,8.0,0.8905525014950957,1.3627204445043042,139.0,5.0,0.0,1.5,0.7920266972956627,1.0,9.101851131923489,1.814980652845233,5.0,0.6528660336328386,1.7830371146347264,0.8743260119501184,0.3885439548536623,18.0,3.0,2.2133039039246007,17.89925926280535,0.2862963301164335,14.642485724072948,200.0,0.8966666666666667
1.0000000001,2.0,0.1,5.344460660910271,0.8,0.4035463776641448,7.265422415466326,0.8811117893927034,1.4038262169332043,126.0,5.0,0.0,1.5,1.0,0.91353853519789,5.0,1.8226533981724296,4.995091245975778,0.5338600561195945,1.1778299356977189,1.2730908678313084,0.4845402511272071,21.0,3.0,0.5,5.0,0.1933375654795335,14.55599452564013,100.21958111203465,0.7866666666666667
1.0000000000882006,2.0,0.1,8.921429774798618,0.8,0.8,6.094933705234858,0.9734997184522342,1.7292205782302188,121.0,12.999846618751787,0.0,1.3573630834064658,0.7290218778080303,0.992649380221921,14.268130631773033,0.3358986973969729,2.77294703734508,0.9131502272343008,1.5691397728097711,0.33031713104579324,0.4964243110981626,17.0,3.0,3.0,8.84497400142774,0.13613778731029072,1.3421179415589068,200.0,0.7700000000000001
1.0000000000777425,1.0,0.1,8.486630998788055,0.8,0.4577614454219492,6.692254105690289,0.909087890972127,1.7701253087082462,91.0,8.129613751596795,0.0,1.4678616795909245,0.8677659376988932,0.914385210423322,13.008622695776264,0.5981915000454288,2.3019435620994417,0.32983193755379325,0.33564858223436145,0.40965109055339904,0.4656959016287452,21.0,2.0,3.0,15.720311647965536,0.2832676379958926,100.0,200.0,0.8500000000000001
1.0000000000019271,0.0,0.1,5.311160697037167,0.8,0.4950499814088452,6.1108145460161545,0.8776106047710739,2.6253980366263754,114.0,12.75447287678039,0.0,0.6844215283174141,0.5711806317279804,1.0,14.73522546072495,1.6191120054356198,3.4966578977568648,0.38096277344967183,2.0,1.930023615000812,0.364623587047276,19.0,1.0,3.0,15.518898095822045,0.2604414658244603,39.477295098637015,200.0,0.84
1.0000000000127731,0.0,0.1,7.187642337381715,0.9252392934456068,0.40729762353538895,8.0,0.9338505781313508,1.641437390248411,72.0,5.0,0.3076745042470144,1.3112379559621332,0.8728041660241952,1.0,14.498096094444039,1.8594136648508484,3.209735254689331,0.4910209074154021,1.1430707937693028,0.2921290281402539,0.4045246339181285,18.0,2.0,3.0,17.11839428076188,0.19006680012630392,0.0,200.0,0.8400000000000002
1.0000000000685432,1.0,0.1,3.4043326378043908,0.8,0.3187388429518426,7.303616724035248,0.8724334797069315,2.6285763823867274,60.0,5.0,0.5,1.108236733691048,0.9603299054429888,1.0,14.796754956955533,0.7673412084210852,1.7348480741351198,1.6293360272809323,1.6827824159964355,0.7354344091847925,0.3871227313007682,16.0,2.0,3.0,20.0,0.2374855300868106,89.34788795159334,50.0,0.7766666666666666
1.00000000006958,0.0,0.1,6.205422208001249,0.8,0.4026445300536721,8.0,1.0,1.7536798099869857,78.0,9.808853283985837,0.0,0.9539338794377744,0.5245086219909777,1.0,7.634202457466393,1.9700152943883416,0.5918719903302085,1.6421636516093223,1.5003747387239523,1.396539608494172,0.3,15.0,2.0,3.0,20.0,0.3,54.402645181562434,175.99434121190342,0.8533333333333333
1.0000000000673597,0.0,0.1,9.0,0.8,0.5896979019660549,6.889915940115267,0.8737289407584387,2.0151749511873494,67.0,5.0,0.0,1.38181274409663,0.9911944071209879,1.0,7.509574053753383,0.9062237466384458,4.337657153260191,1.5234650400389236,0.8984566984639116,0.536106751047493,0.41490464638097263,19.0,3.0,3.0,18.447023162457455,0.3,95.96964506934648,200.0,0.83
1.0000000000839122,1.0,0.1,9.0,0.8,0.21855613564321752,7.055126064048285,1.0,1.644294049512288,84.0,12.670022248162873,0.0,1.036102701530444,0.5826712826207592,1.0,12.286613588342993,1.5770267359028742,5.0,0.8470875127358986,0.0681010047666141,0.0,0.35850905052838195,23.0,1.0,0.5731804735895225,14.600416712425602,0.2513161112554156,25.27458733396574,50.0,0.7333333333333334
1.0000000001,2.0,0.11266185366831387,9.0,0.8,0.3468132187841312,8.0,0.8,1.0,150.0,5.0,0.0,1.5,0.821018027193988,1.0,8.632655859383465,1.9020792603520884,5.0,0.2157795337794816,1.781764174652251,0.6823635867644465,0.5,19.0,3.0,0.8443773515910511,6.443939898944304,0.2073718808400873,0.0,176.97910001029987,0.9166666666666664
1.0000000001,2.0,0.15197503478794688,9.0,0.8,0.6071361257050738,8.0,0.8,1.0,150.0,8.90868616509237,0.0,1.5,0.6041751736754173,1.0,13.485346514890626,1.9934545265347965,5.0,1.6577990710167458,1.8050565485770504,2.0,0.5,20.0,3.0,1.7703600992304658,5.0,0.18005698451891605,0.0,84.77223661546212,0.8133333333333331
1.0000000000549016,0.0,0.1,9.0,0.8,0.2,7.498812620721727,0.8,1.0,142.0,5.0,0.0,1.5,1.0,0.8,5.0,2.0,0.0,0.0,0.0,0.0,0.3,25.0,1.0,1.5111094133410097,20.0,0.3,100.0,200.0,0.8866666666666667
1.0000000000915088,1.0,0.1,9.0,0.8,0.34450023309987354,6.08955102964979,0.8062637905274886,1.4459810542537093,121.0,5.0,0.0,0.9022814914343528,0.6923964627507339,1.0,8.616269057662599,1.9165526027097959,4.565176058273951,0.3008437275903415,1.5401866413260183,0.4921616519346048,0.5,18.0,2.0,1.2182958437785882,5.0,0.1,34.67162336599039,200.0,0.8500000000000001
1.0000000000819884,1.0,0.1,9.0,0.8,0.2,8.0,0.8706888114643571,1.0,139.0,5.0,0.0,0.6306581638152327,0.6885358478673432,1.0,14.268818936625378,1.7098875894191636,4.558781971451164,1.594383645580407,1.8304905114625345,0.2110648569721537,0.5,23.0,1.0,2.861886392116831,14.18291150196295,0.2028950551369884,71.12934534786696,50.0,0.8066666666666665
1.0000000000918912,1.0,0.1,3.4969434176877443,0.8,0.2,8.0,0.9072092723025518,1.0,126.0,6.856339145172129,0.0,1.2370788949358704,0.9489161919342184,1.0,8.742432914253822,0.7581139640716251,3.252233169683657,0.42604960018697496,1.3824317831330892,0.28377130487677,0.4647383425106035,23.0,1.0,0.8950825993453435,20.0,0.3,5.549269144273518,200.0,0.8766666666666668
1.0000000000132052,2.0,0.1,8.66148973301242,0.8,0.2,8.0,0.8653008233261429,1.0,99.0,5.379196847625461,0.0,0.5934341213748952,0.7262447989610414,0.9345809072523384,8.738117395297934,1.8929561802591093,0.06232229820462705,0.24337473213413816,1.0512041597952904,0.7863858874531168,0.4604674749432924,25.0,2.0,2.5193705998902405,20.0,0.18720165969229424,100.0,200.0,0.8833333333333334
